year,dimd,sex,cod,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  
2016,6,Female,14 Other circulatory,0,1,0,1,2,1,5,5,8,12,15,21,27,40,85,128,219,385,589,"1,005"
2016,6,Female,15 Intentional injuries,0,1,0,0,1,5,5,4,8,9,17,16,17,7,7,6,5,6,4,3
2016,6,Female,16 Unintentional injuries,0,3,0,1,6,7,4,5,5,9,10,13,11,18,26,25,44,80,117,163
2016,6,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,2,5,16,44,102,280,640,"1,235","2,143"
2016,6,Female,18 All other causes,20,9,1,3,4,7,18,21,26,41,58,95,100,137,197,278,368,553,837,"1,490"
2016,6,Female,19 Neonatal,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,1,1,0,4,2,3,8,31,40,33,44,39,40,12
2016,7,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,5,3,6,7,18,37,63,91,103,145,141,112,77
2016,7,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,2,6,8,20,35,80,109,188,226,257,234,174,87
2016,7,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,1,2,1,3,1,1,5,3,10,13,25,42,86,121,123,117,112,56
2016,7,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,2,5,12,38,48,107,214,245,279,247,160,88
2016,7,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,1,4,18,36,76,125,172,230,286,182
2016,7,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1
2016,7,Male,09 All other cancers (C00-D48),0,1,1,2,2,2,5,6,16,18,44,69,117,158,271,330,322,345,296,190
2016,7,Male,10 Diseases of the respiratory system,1,2,1,2,1,0,2,1,4,5,14,29,47,101,195,354,472,630,681,715
2016,7,Male,11 Diabetes,0,0,0,0,0,1,0,1,1,1,3,5,5,15,20,20,36,49,61,66
2016,7,Male,12 Ischaemic heart disease,0,0,0,0,0,1,2,5,7,14,31,72,120,177,300,381,495,575,564,413
2016,7,Male,13 Stroke (cerebrovascular),0,0,0,0,2,0,0,1,3,7,19,20,27,29,73,109,185,322,301,282
2016,7,Male,14 Other circulatory,1,0,0,1,2,1,8,6,7,17,21,40,39,78,116,163,241,369,399,361
2016,7,Male,15 Intentional injuries,0,0,0,0,10,16,17,18,18,41,31,25,25,17,14,10,12,9,7,2
2016,7,Male,16 Unintentional injuries,0,0,0,2,12,18,19,29,14,18,23,32,25,24,39,45,80,89,120,94
2016,7,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,3,11,27,81,201,497,630,673
2016,7,Male,18 All other causes,32,4,5,5,9,16,23,33,46,69,86,128,129,171,254,301,400,528,596,606
2016,7,Male,19 Neonatal,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,1,2,0,5,6,11,28,32,35,25,31,12
2016,7,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,7,5,6,10,12,21,35,65,69,103,104,106,121
2016,7,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,1,1,0,3,6,12,23,41,56,104,139,164,194,184,118
2016,7,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,0,0,1,0,5,1,3,3,6,8,17,35,43,69,91,104,88,61
2016,7,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,1,1,0,2,1,2,18,25,59,70,168,204,197,177,125,84
2016,7,Female,07 Malignant neoplasm of breast,0,0,0,0,0,1,1,4,12,23,50,72,80,84,113,105,120,113,133,143
2016,7,Female,08 Cervical Cancer,0,0,0,0,0,0,0,1,4,2,5,4,3,4,1,7,7,5,2,5
2016,7,Female,09 All other cancers (C00-D48),1,0,2,1,3,1,6,4,10,19,36,82,105,131,246,293,318,355,308,257
2016,7,Female,10 Diseases of the respiratory system,0,1,2,0,1,0,5,3,2,4,12,22,47,64,165,234,360,513,735,"1,151"
2016,7,Female,11 Diabetes,0,0,0,1,0,0,1,1,3,1,1,2,6,5,8,18,17,43,54,88
2016,7,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,0,0,5,13,11,35,59,92,136,220,362,508,637
2016,7,Female,13 Stroke (cerebrovascular),0,0,1,0,0,0,0,1,1,12,9,11,14,31,63,99,191,296,458,674
2016,7,Female,14 Other circulatory,0,3,2,0,2,0,2,7,5,3,16,23,25,44,88,133,212,372,600,881
2016,7,Female,15 Intentional injuries,0,1,0,2,2,1,5,9,6,8,8,8,9,6,8,5,2,3,2,0
2016,7,Female,16 Unintentional injuries,0,1,1,1,5,2,3,5,7,7,13,7,17,11,32,26,45,87,116,160
2016,7,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,2,11,22,99,253,619,"1,215","2,032"
2016,7,Female,18 All other causes,12,9,4,4,5,6,6,22,21,41,63,69,102,139,231,275,350,585,734,"1,525"
2016,7,Female,19 Neonatal,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,0,0,2,10,12,13,41,42,42,43,28,16
2016,8,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,6,1,2,11,24,35,64,83,92,119,132,114,56
2016,8,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,2,2,4,8,5,18,38,63,97,190,195,218,235,155,82
2016,8,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,2,0,3,3,1,3,4,3,13,22,26,34,70,112,124,147,97,57
2016,8,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,3,3,12,27,52,95,176,252,260,229,129,85
2016,8,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,3,3,18,25,104,124,177,237,234,197
2016,8,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0
2016,8,Male,09 All other cancers (C00-D48),0,5,1,4,3,3,6,7,9,21,46,68,96,148,233,286,355,343,290,195
2016,8,Male,10 Diseases of the respiratory system,1,3,2,2,1,1,3,3,1,9,20,22,48,68,156,289,459,619,672,698
2016,8,Male,11 Diabetes,0,0,0,0,0,1,0,2,2,1,3,2,2,4,16,27,24,57,53,54
2016,8,Male,12 Ischaemic heart disease,0,0,0,0,0,0,1,0,8,14,43,70,116,163,290,382,475,595,587,438
2016,8,Male,13 Stroke (cerebrovascular),0,1,0,1,0,1,1,1,2,3,11,15,26,45,61,120,184,274,305,309
2016,8,Male,14 Other circulatory,0,2,0,1,0,0,2,5,6,15,27,29,38,67,117,173,242,334,394,387
2016,8,Male,15 Intentional injuries,0,0,0,0,4,16,18,10,19,27,30,37,26,16,22,11,6,5,7,5
2016,8,Male,16 Unintentional injuries,0,2,1,2,15,27,18,12,15,24,23,22,17,33,33,43,59,83,89,99
2016,8,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,10,43,97,202,437,666,640
2016,8,Male,18 All other causes,21,6,3,3,13,22,27,17,56,64,86,129,112,152,243,310,367,501,562,636
2016,8,Male,19 Neonatal,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,0,1,0,1,5,6,10,18,22,26,29,24,21
2016,8,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,1,2,4,10,13,37,42,51,58,96,106,121,97
2016,8,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,1,2,4,6,3,23,45,45,108,127,160,157,132,129
2016,8,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,1,1,4,3,0,2,2,5,8,7,14,26,48,75,82,93,98,66
2016,8,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,4,3,7,29,55,81,165,200,185,184,124,69
2016,8,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,4,13,25,58,69,73,80,101,132,116,157,132,134
2016,8,Female,08 Cervical Cancer,0,0,0,0,0,0,2,2,2,3,7,2,1,0,5,4,7,3,7,2
2016,8,Female,09 All other cancers (C00-D48),0,3,2,2,2,4,2,10,12,17,43,62,93,141,232,272,314,334,324,288
2016,8,Female,10 Diseases of the respiratory system,0,2,1,0,0,1,2,3,3,5,13,23,30,70,129,237,359,518,733,"1,165"
2016,8,Female,11 Diabetes,0,0,0,0,1,0,2,1,0,0,1,0,2,4,8,21,24,46,64,81
2016,8,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,1,3,4,10,19,31,51,82,151,215,385,481,621
2016,8,Female,13 Stroke (cerebrovascular),0,0,0,1,0,0,1,1,1,4,10,14,19,25,53,93,185,336,420,689
2016,8,Female,14 Other circulatory,2,0,1,0,1,3,3,2,6,10,11,16,19,44,76,112,187,351,574,832
2016,8,Female,15 Intentional injuries,1,0,0,0,4,5,4,1,6,12,8,15,10,6,6,5,2,3,3,1
2016,8,Female,16 Unintentional injuries,0,1,0,2,1,4,3,0,3,9,7,11,19,9,25,28,36,74,123,174
2016,8,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,4,8,25,99,255,590,"1,186","2,060"
2016,8,Female,18 All other causes,13,4,5,4,10,10,20,20,22,26,56,72,92,112,175,296,344,558,777,"1,543"
2016,8,Female,19 Neonatal,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,0,7,13,20,34,44,47,42,21,16
2016,9,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,0,3,3,6,7,27,32,51,97,103,105,155,111,79
2016,9,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,2,1,5,13,26,53,63,117,200,221,193,214,167,97
2016,9,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,2,0,4,1,1,3,1,4,12,12,20,32,83,105,121,149,121,56
2016,9,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,0,3,9,15,38,86,179,234,224,241,149,69
2016,9,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,0,3,7,36,78,133,176,256,250,188
2016,9,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0
2016,9,Male,09 All other cancers (C00-D48),0,1,3,1,5,6,4,7,14,18,42,76,93,138,270,294,325,375,269,179
2016,9,Male,10 Diseases of the respiratory system,1,2,0,1,2,5,3,0,3,6,9,20,29,65,143,265,428,581,622,745
2016,9,Male,11 Diabetes,0,0,0,0,1,0,0,1,1,1,1,3,8,5,13,12,35,38,52,36
2016,9,Male,12 Ischaemic heart disease,0,0,0,0,0,0,2,3,11,15,37,67,98,160,276,287,427,595,575,429
2016,9,Male,13 Stroke (cerebrovascular),1,0,0,0,0,2,2,0,0,6,8,13,24,35,45,115,153,292,352,274
2016,9,Male,14 Other circulatory,1,0,0,0,2,3,3,7,2,11,22,26,34,72,104,169,205,370,405,396
2016,9,Male,15 Intentional injuries,0,0,1,0,9,11,12,12,14,23,31,24,15,17,11,8,4,7,4,3
2016,9,Male,16 Unintentional injuries,0,1,0,0,8,26,12,10,10,13,24,16,15,37,24,40,50,91,112,96
2016,9,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,6,6,26,74,183,415,724,663
2016,9,Male,18 All other causes,16,9,4,6,8,11,17,28,38,44,65,101,109,123,217,290,380,514,562,621
2016,9,Male,19 Neonatal,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,2,0,1,1,7,9,13,16,31,26,36,18,23
2016,9,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,6,6,6,7,32,26,37,62,71,87,115,134,110
2016,9,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,2,5,11,17,28,57,107,139,163,178,169,110
2016,9,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,0,0,2,2,0,0,2,1,8,7,17,19,49,77,76,97,99,68
2016,9,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,1,3,15,22,34,75,137,178,204,162,153,76
2016,9,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,2,9,13,13,51,69,78,91,126,122,109,143,124,156
2016,9,Female,08 Cervical Cancer,0,0,0,0,0,0,1,2,2,4,2,2,3,0,4,3,6,7,3,3
2016,9,Female,09 All other cancers (C00-D48),0,1,0,2,1,0,7,11,12,27,38,67,99,126,278,278,323,349,283,267
2016,9,Female,10 Diseases of the respiratory system,2,1,1,1,0,2,0,3,5,5,11,11,27,53,102,199,303,472,636,"1,024"
2016,9,Female,11 Diabetes,0,0,0,0,1,0,0,1,0,1,2,2,6,4,7,9,16,29,54,75
2016,9,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,1,0,3,6,12,27,36,73,117,181,320,465,639
2016,9,Female,13 Stroke (cerebrovascular),0,0,0,0,0,0,2,0,2,3,6,11,19,26,58,94,153,313,477,627
2016,9,Female,14 Other circulatory,0,2,0,0,0,2,0,4,3,3,8,19,23,36,61,108,178,330,542,820
2016,9,Female,15 Intentional injuries,0,0,0,0,3,7,6,7,3,4,11,15,8,7,5,4,4,3,3,3
2016,9,Female,16 Unintentional injuries,1,2,1,0,3,3,6,5,4,7,7,9,7,11,16,31,38,92,98,158
2016,9,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,5,33,103,217,598,"1,131","1,865"
2016,9,Female,18 All other causes,11,13,2,2,8,8,10,11,15,28,40,58,88,132,170,243,351,547,790,"1,496"
2016,9,Female,19 Neonatal,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,10,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,0,3,0,0,3,6,11,11,37,35,41,35,26,11
2016,10,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,1,3,6,9,20,40,53,85,91,130,146,110,64
2016,10,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,1,1,1,7,15,40,49,90,171,178,214,184,156,85
2016,10,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,1,1,1,2,3,0,3,2,6,13,16,43,62,94,129,130,104,65
2016,10,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,1,5,10,22,43,83,149,164,195,210,150,83
2016,10,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,0,5,9,30,87,142,192,240,248,193
2016,10,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2
2016,10,Male,09 All other cancers (C00-D48),1,1,2,3,7,2,9,5,11,18,39,65,89,137,197,252,311,325,274,204
2016,10,Male,10 Diseases of the respiratory system,0,0,1,0,0,5,1,1,1,6,14,11,27,48,104,225,341,460,631,691
2016,10,Male,11 Diabetes,0,0,0,0,1,2,1,1,1,1,1,2,5,5,10,18,28,37,40,37
2016,10,Male,12 Ischaemic heart disease,0,0,0,0,0,0,0,3,1,12,31,58,78,132,218,277,348,552,533,417
2016,10,Male,13 Stroke (cerebrovascular),0,0,0,0,0,0,2,1,2,7,8,15,14,31,53,92,144,253,300,275
2016,10,Male,14 Other circulatory,0,0,1,0,1,1,5,1,3,8,16,25,33,51,99,165,211,320,371,384
2016,10,Male,15 Intentional injuries,0,0,0,1,7,18,11,11,12,19,20,18,23,11,20,6,7,9,3,3
2016,10,Male,16 Unintentional injuries,0,0,0,2,8,17,8,6,9,12,21,20,20,18,29,38,53,78,107,93
2016,10,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23,55,161,390,608,598
2016,10,Male,18 All other causes,22,4,4,2,10,18,19,15,28,26,44,71,99,99,183,274,337,524,530,552
2016,10,Male,19 Neonatal,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,10,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,0,1,4,8,12,23,16,31,28,26,10
2016,10,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,0,2,5,10,10,16,25,34,56,63,90,129,109,94
2016,10,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,2,1,4,9,21,33,51,90,111,161,153,165,115
2016,10,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,1,0,3,1,0,1,2,1,8,6,18,17,55,67,104,90,106,50
2016,10,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,0,1,3,9,11,30,58,106,159,159,142,110,65
2016,10,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,7,13,23,24,70,75,76,99,103,125,127,116,145
2016,10,Female,08 Cervical Cancer,0,0,0,0,0,0,4,0,5,2,2,6,4,3,0,2,4,3,4,2
2016,10,Female,09 All other cancers (C00-D48),0,1,5,2,3,1,4,1,8,21,32,61,98,129,209,249,310,319,297,221
2016,10,Female,10 Diseases of the respiratory system,1,0,1,0,2,1,1,1,2,4,6,9,26,32,86,144,243,416,638,992
2016,10,Female,11 Diabetes,0,0,0,0,0,0,0,0,0,2,0,2,4,3,7,7,16,42,49,66
2016,10,Female,12 Ischaemic heart disease,0,0,0,0,0,1,1,0,2,2,4,16,16,17,66,92,153,303,386,553
2016,10,Female,13 Stroke (cerebrovascular),0,0,0,0,0,0,0,1,2,6,4,11,13,29,37,86,148,273,430,581
2016,10,Female,14 Other circulatory,0,0,0,1,0,0,0,3,0,3,11,11,20,16,45,98,155,317,471,761
2016,10,Female,15 Intentional injuries,0,0,0,0,3,6,2,4,5,7,12,15,5,4,7,4,2,2,3,2
2016,10,Female,16 Unintentional injuries,0,2,1,3,2,1,5,4,1,2,5,10,7,8,21,25,36,69,120,147
2016,10,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,61,151,496,964,"1,679"
2016,10,Female,18 All other causes,11,8,3,1,9,6,6,10,13,23,30,52,66,100,148,206,276,461,714,"1,292"
2016,10,Female,19 Neonatal,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,0,2,2,2,9,18,20,29,45,48,49,33,26,7
2015,1,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,1,0,0,4,5,12,12,25,42,67,70,95,102,91,72,37
2015,1,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,2,7,20,33,61,100,137,179,198,187,162,92,61
2015,1,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,0,2,2,1,2,3,6,6,7,14,19,21,20,57,54,85,78,49,21
2015,1,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,1,0,1,3,8,34,82,145,272,367,351,397,259,158,69
2015,1,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,3,6,19,25,73,88,130,151,123,98
2015,1,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,2
2015,1,Male,09 All other cancers (C00-D48),1,6,1,5,5,3,8,14,23,31,70,89,125,199,253,248,253,245,183,106
2015,1,Male,10 Diseases of the respiratory system,7,3,2,3,4,5,5,10,14,37,53,107,156,260,383,456,633,652,590,501
2015,1,Male,11 Diabetes,0,0,0,0,0,0,4,7,11,5,10,15,20,32,36,29,49,55,37,31
2015,1,Male,12 Ischaemic heart disease,0,0,0,0,1,2,3,7,32,61,134,216,263,386,511,523,578,565,444,245
2015,1,Male,13 Stroke (cerebrovascular),1,0,0,0,1,0,3,4,8,13,32,49,52,81,142,137,217,228,212,153
2015,1,Male,14 Other circulatory,2,2,0,2,1,9,9,19,22,44,56,85,93,130,184,189,234,238,216,149
2015,1,Male,15 Intentional injuries,2,1,0,1,10,30,49,39,36,64,58,39,35,25,16,7,3,3,7,1
2015,1,Male,16 Unintentional injuries,4,5,2,4,17,24,41,32,39,58,53,42,50,46,35,56,64,68,70,49
2015,1,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,1,3,8,35,87,212,398,464,439
2015,1,Male,18 All other causes,87,28,14,11,24,51,67,137,190,263,324,347,341,346,378,361,405,447,382,349
2015,1,Male,19 Neonatal,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,1,0,0,0,0,4,1,11,5,14,21,27,30,44,18,17
2015,1,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,1,1,4,4,14,20,23,36,47,47,92,86,79,51
2015,1,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,1,0,4,5,11,19,40,42,71,98,102,140,145,106,66
2015,1,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,0,0,2,2,4,1,3,3,8,12,12,18,33,42,60,71,58,30
2015,1,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,1,0,0,3,11,32,73,114,180,314,326,304,268,181,87
2015,1,Female,07 Malignant neoplasm of breast,0,0,0,0,0,1,2,7,14,29,40,69,66,60,74,60,130,88,92,65
2015,1,Female,08 Cervical Cancer,0,0,0,0,0,0,3,7,9,9,12,9,4,8,15,9,9,5,2,2
2015,1,Female,09 All other cancers (C00-D48),1,1,3,2,2,4,7,9,19,35,51,87,112,162,177,191,236,268,198,147
2015,1,Female,10 Diseases of the respiratory system,4,7,2,1,3,5,1,2,16,17,43,80,117,195,340,434,542,693,724,917
2015,1,Female,11 Diabetes,0,0,0,0,1,1,2,2,5,4,3,10,10,22,16,19,60,58,57,51
2015,1,Female,12 Ischaemic heart disease,1,0,0,0,0,0,2,4,7,15,41,59,83,142,173,227,367,444,469,477
2015,1,Female,13 Stroke (cerebrovascular),0,0,0,0,0,2,2,3,10,6,34,41,43,53,93,113,202,301,336,424
2015,1,Female,14 Other circulatory,2,4,1,1,2,2,5,13,18,30,36,29,43,68,106,166,230,329,367,474
2015,1,Female,15 Intentional injuries,2,1,1,0,3,7,17,18,20,5,17,13,15,11,4,4,4,0,0,2
2015,1,Female,16 Unintentional injuries,1,4,3,2,7,4,8,11,16,15,17,16,10,13,24,29,63,84,92,105
2015,1,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,5,9,33,89,255,614,936,"1,371"
2015,1,Female,18 All other causes,68,25,12,13,20,25,36,64,103,132,175,206,175,185,289,292,395,538,603,927
2015,1,Female,19 Neonatal,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,0,1,1,2,5,10,28,28,36,37,34,28,19,6
2015,2,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,1,1,8,8,15,25,43,52,71,76,88,125,79,31
2015,2,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,4,1,8,10,31,54,110,136,192,201,180,175,124,50
2015,2,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,4,2,2,2,3,2,7,5,10,25,25,31,52,65,88,85,56,28
2015,2,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,4,9,32,68,132,213,286,297,327,283,158,66
2015,2,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,2,8,12,32,67,92,124,181,152,116
2015,2,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
2015,2,Male,09 All other cancers (C00-D48),0,4,7,0,5,5,8,11,16,24,50,89,115,162,206,231,285,232,197,109
2015,2,Male,10 Diseases of the respiratory system,4,7,3,2,2,4,5,7,11,18,38,77,97,186,338,437,572,655,619,568
2015,2,Male,11 Diabetes,0,0,0,0,0,2,3,3,2,7,12,11,12,23,26,39,59,56,49,23
2015,2,Male,12 Ischaemic heart disease,0,0,0,0,0,0,5,13,18,41,108,171,227,314,375,492,500,535,426,311
2015,2,Male,13 Stroke (cerebrovascular),0,0,0,1,1,3,4,3,10,16,15,36,47,59,95,100,214,253,253,196
2015,2,Male,14 Other circulatory,3,0,0,0,2,6,8,12,15,29,59,67,82,109,151,201,221,234,224,194
2015,2,Male,15 Intentional injuries,1,0,0,1,11,32,29,31,30,46,47,40,35,18,12,11,5,7,3,2
2015,2,Male,16 Unintentional injuries,4,5,4,4,11,33,27,31,21,35,31,37,27,49,37,41,46,85,100,61
2015,2,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,2,2,12,34,89,242,422,553,523
2015,2,Male,18 All other causes,56,22,13,8,24,60,68,110,154,202,253,288,273,289,292,282,378,454,396,370
2015,2,Male,19 Neonatal,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,0,1,1,3,12,8,16,14,19,29,30,22,14
2015,2,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,1,2,6,7,10,22,27,23,57,61,70,91,83,63
2015,2,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,5,9,26,33,44,65,90,107,126,148,136,82
2015,2,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,3,1,1,0,6,2,4,7,3,9,16,24,49,63,75,75,48,37
2015,2,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,4,14,28,48,117,186,268,253,279,200,145,88
2015,2,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,4,13,31,38,58,72,61,69,87,91,102,95,104
2015,2,Female,08 Cervical Cancer,0,0,0,0,0,0,4,3,5,3,6,6,7,5,8,8,9,8,5,4
2015,2,Female,09 All other cancers (C00-D48),1,2,0,2,3,2,5,13,10,32,43,72,100,126,214,210,272,254,246,187
