year,sex,dimd,age,deaths,pop_size,mx
2003,women,1 most deprived,1,29,36708,0.0007900185245723
2003,women,2,1,16,32734,0.000488788415714548
2003,women,3,1,10,29002,0.000344803806634025
2003,women,4,1,10,26782,0.000373385109401837
2003,women,5,1,10,25243,0.000396149427564077
2003,women,6,1,8,24273,0.000329584311786759
2003,women,7,1,6,24303,0.000246883100851747
2003,women,8,1,7,24457,0.000286216625097109
2003,women,9,1,6,24634,0.000243565803361208
2003,women,10 least deprived,1,3,24949,0.000120245300412842
2004,women,1 most deprived,1,17,37746,0.000450378848089864
2004,women,2,1,21,33594,0.000625111627076264
2004,women,3,1,9,29514,0.000304940028461069
2004,women,4,1,7,27354,0.000255904072530526
2004,women,5,1,9,25807,0.000348742589219979
2004,women,6,1,4,25020,0.000159872102318146
2004,women,7,1,10,25176,0.000397203686050207
2004,women,8,1,10,24967,0.000400528697881203
2004,women,9,1,7,25020,0.000279776179056755
2004,women,10 least deprived,1,6,25149,0.000238578074674937
2005,women,1 most deprived,1,16,39012,0.000410130216343689
2005,women,2,1,20,35131,0.000569297771199226
2005,women,3,1,9,31193,0.000288526271919982
2005,women,4,1,9,28946,0.000310923789124577
2005,women,5,1,10,27113,0.000368826762069856
2005,women,6,1,11,26193,0.000419959531172451
2005,women,7,1,11,25897,0.00042475962466695
2005,women,8,1,8,25639,0.000312024649947346
2005,women,9,1,8,26027,0.000307373112536981
2005,women,10 least deprived,1,5,25878,0.00019321431331633
2006,women,1 most deprived,1,20,41927,0.000477019581653827
2006,women,2,1,17,35384,0.000480443138141533
2006,women,3,1,17,32017,0.000530967923290752
2006,women,4,1,14,29515,0.000474335083855667
2006,women,5,1,11,27527,0.000399607657935845
2006,women,6,1,3,26804,0.000111923593493508
2006,women,7,1,10,25673,0.000389514275698204
2006,women,8,1,3,25648,0.000116968184653774
2006,women,9,1,4,25745,0.000155369974752379
2006,women,10 least deprived,1,15,25823,0.000580877512295241
2007,women,1 most deprived,1,16,43585,0.000367098772513479
2007,women,2,1,13,36515,0.000356018074763796
2007,women,3,1,13,33503,0.000388024952989285
2007,women,4,1,8,30665,0.000260883743681722
2007,women,5,1,7,28687,0.000244012967546275
2007,women,6,1,7,27491,0.000254628787603216
2007,women,7,1,9,26640,0.000337837837837838
2007,women,8,1,10,26123,0.000382804425219156
2007,women,9,1,3,26375,0.000113744075829384
2007,women,10 least deprived,1,7,26097,0.000268230064758401
2008,women,1 most deprived,1,29,44046,0.000658402579121827
2008,women,2,1,16,37827,0.00042297829592619
2008,women,3,1,14,35005,0.000399942865304956
2008,women,4,1,4,31854,0.000125572926477052
2008,women,5,1,6,29601,0.000202695854869768
2008,women,6,1,5,28268,0.000176878449129758
2008,women,7,1,7,26966,0.000259586145516576
2008,women,8,1,4,26769,0.000149426575516456
2008,women,9,1,13,26839,0.000484369760423265
2008,women,10 least deprived,1,3,26420,0.000113550340651022
2009,women,1 most deprived,1,13,45155,0.000287897242830251
2009,women,2,1,10,40611,0.000246238703799463
2009,women,3,1,10,36894,0.00027104678267469
2009,women,4,1,8,33128,0.000241487563390485
2009,women,5,1,8,31254,0.000255967236193767
2009,women,6,1,6,29311,0.000204701306676674
2009,women,7,1,6,27538,0.000217880746604692
2009,women,8,1,7,27368,0.000255773165741011
2009,women,9,1,3,27024,0.00011101243339254
2009,women,10 least deprived,1,7,27666,0.000253018145015543
2010,women,1 most deprived,1,23,45027,0.000510804628334111
2010,women,2,1,14,40592,0.000344895545920378
2010,women,3,1,14,36718,0.000381284383681028
2010,women,4,1,8,32928,0.000242954324586978
2010,women,5,1,9,31516,0.000285569234674451
2010,women,6,1,7,28766,0.000243342835291664
2010,women,7,1,1,27242,3.67080243741282e-05
2010,women,8,1,5,27168,0.000184040047114252
2010,women,9,1,8,26763,0.000298920150954676
2010,women,10 least deprived,1,12,26382,0.000454855583352286
2011,women,1 most deprived,1,19,45584,0.000416812916812917
2011,women,2,1,13,40864,0.000318128425998434
2011,women,3,1,5,37741,0.000132481916218436
2011,women,4,1,13,34189,0.000380239258240955
2011,women,5,1,11,31884,0.000345000627273868
2011,women,6,1,11,29308,0.000375324143578545
2011,women,7,1,4,27565,0.000145111554507528
2011,women,8,1,11,27197,0.000404456373864764
2011,women,9,1,3,26687,0.000112414284108367
2011,women,10 least deprived,1,7,26229,0.000266880170803309
2012,women,1 most deprived,1,17,46172,0.000368188512518409
2012,women,2,1,18,41799,0.000430632311777794
2012,women,3,1,9,38189,0.000235669957317552
2012,women,4,1,10,35007,0.000285657154283429
2012,women,5,1,8,32675,0.000244835501147666
2012,women,6,1,4,29725,0.000134566862910008
2012,women,7,1,5,28296,0.00017670342097823
2012,women,8,1,6,27498,0.000218197687104517
2012,women,9,1,2,27574,7.25320954522376e-05
2012,women,10 least deprived,1,6,26724,0.000224517287831163
2013,women,1 most deprived,1,12,46855,0.000256109273289937
2013,women,2,1,18,43275,0.000415944540727903
2013,women,3,1,18,39683,0.000453594738301036
2013,women,4,1,7,36277,0.000192959726548502
2013,women,5,1,10,32751,0.00030533418826906
2013,women,6,1,8,31550,0.000253565768621236
2013,women,7,1,9,28910,0.000311310965063992
2013,women,8,1,5,28848,0.000173322240709928
2013,women,9,1,7,27788,0.000251907298114294
2013,women,10 least deprived,1,4,26083,0.000153356592416517
2014,women,1 most deprived,1,24,45239,0.000530515705475364
2014,women,2,1,10,42219,0.000236860181434899
2014,women,3,1,5,38750,0.000129032258064516
2014,women,4,1,6,35424,0.000169376693766938
2014,women,5,1,10,32102,0.000311507071210517
2014,women,6,1,4,30634,0.000130573872168179
2014,women,7,1,2,28400,7.04225352112676e-05
2014,women,8,1,1,27780,3.59971202303816e-05
2014,women,9,1,5,26811,0.000186490619521838
2014,women,10 least deprived,1,8,24998,0.000320025602048164
2015,women,1 most deprived,1,18,44485,0.000404630774418343
2015,women,2,1,15,41078,0.000365158965869809
2015,women,3,1,9,38407,0.000234332283177546
2015,women,4,1,9,34547,0.00026051466118621
2015,women,5,1,10,31744,0.000315020161290323
2015,women,6,1,5,30353,0.000164728362929529
2015,women,7,1,8,27766,0.00028812216379745
2015,women,8,1,7,27445,0.000255055565676808
2015,women,9,1,5,26745,0.000186950831931202
2015,women,10 least deprived,1,2,24555,8.14498065567094e-05
2016,women,1 most deprived,1,13,44189,0.000294190861979226
2016,women,2,1,13,40943,0.000317514593459199
2016,women,3,1,11,37794,0.000291051489654443
2016,women,4,1,13,34509,0.000376713321162595
2016,women,5,1,4,31616,0.000126518218623482
2016,women,6,1,6,30179,0.000198813744656881
2016,women,7,1,7,28296,0.000247384789369522
2016,women,8,1,5,27923,0.000179063854170397
2016,women,9,1,12,26376,0.000454959053685168
2016,women,10 least deprived,1,6,24319,0.000246720671080225
2017,women,1 most deprived,1,12,44459,0.000269911603949706
2017,women,2,1,9,41071,0.000219132721384919
2017,women,3,1,8,37697,0.000212218478924052
2017,women,4,1,8,34779,0.000230023864975991
2017,women,5,1,3,31839,9.42240648261566e-05
2017,women,6,1,6,30924,0.000194024058983314
2017,women,7,1,3,28506,0.000105241001894338
2017,women,8,1,1,28033,3.56722434273891e-05
2017,women,9,1,2,26790,7.46547219111609e-05
2017,women,10 least deprived,1,4,24663,0.000162186270932166
2018,women,1 most deprived,1,16,42991,0.000372170919494778
2018,women,2,1,16,39254,0.000407601773067713
2018,women,3,1,7,37230,0.00018802041364491
2018,women,4,1,7,33543,0.000208687356527442
2018,women,5,1,9,31622,0.000284611979001961
2018,women,6,1,3,30467,9.84671940131946e-05
2018,women,7,1,1,28090,3.55998576005696e-05
2018,women,8,1,5,27526,0.000181646443362639
2018,women,9,1,4,26655,0.000150065653723504
2018,women,10 least deprived,1,4,24144,0.000165672630881378
2019,men,1 most deprived,1,19,42963,0.000442240998068105
2019,men,2,1,8,39409,0.000202999314877312
2019,men,3,1,6,37974,0.000158002844051193
2019,men,4,1,5,34424,0.00014524750174297
2019,men,5,1,10,32318,0.00030942508818615
2019,men,6,1,8,31507,0.000253911829117339
2019,men,7,1,4,29494,0.000135620804231369
2019,men,8,1,3,29006,0.000103426877197821
2019,men,9,1,8,27899,0.000286748628983118
2019,men,10 least deprived,1,1,25504,3.92095357590966e-05
2019,women,1 most deprived,1,13,41078,0.000316471103753834
2019,women,2,1,10,37829,0.000264347458299188
2019,women,3,1,7,36303,0.00019282152990111
2019,women,4,1,5,32741,0.000152713722855136
2019,women,5,1,11,30705,0.000358247842370949
2019,women,6,1,12,29687,0.000404217334186681
2019,women,7,1,9,27813,0.000323589688275267
2019,women,8,1,4,27040,0.00014792899408284
2019,women,9,1,1,26429,3.78372242612282e-05
2019,women,10 least deprived,1,1,23933,4.17833117452889e-05
2001,men,1 most deprived,2,22,38019,0.000578658039401352
2001,men,2,2,12,34803,0.000344797862253254
2001,men,3,2,5,30972,0.000161436135864652
2001,men,4,2,7,29113,0.000240442414041837
2001,men,5,2,8,27837,0.000287387290297087
2001,men,6,2,5,27350,0.000182815356489945
2001,men,7,2,2,27358,7.31047591198187e-05
2001,men,8,2,7,27589,0.000253724310413571
2001,men,9,2,4,28332,0.000141183114499506
2001,men,10 least deprived,2,8,29267,0.000273345406088769
2002,men,1 most deprived,2,11,37553,0.000292919340665193
2002,men,2,2,8,33767,0.000236917700713715
2002,men,3,2,4,30101,0.000132885950632869
2002,men,4,2,6,28062,0.00021381227282446
2002,men,5,2,9,27267,0.000330069314556057
2002,men,6,2,9,26656,0.000337635054021609
2002,men,7,2,9,27245,0.000330335841438796
2002,men,8,2,7,26964,0.000259605399792316
2002,men,9,2,6,27738,0.000216309755569976
2002,men,10 least deprived,2,7,28510,0.000245527884952648
2003,men,1 most deprived,2,24,36537,0.000656868379998358
2003,men,2,2,10,32893,0.000304016052047548
2003,men,3,2,5,29079,0.00017194539014409
2003,men,4,2,5,27747,0.000180199661224637
2003,men,5,2,5,26639,0.000187694733285784
2003,men,6,2,4,25863,0.000154661098867107
2003,men,7,2,2,26085,7.6672417097949e-05
2003,men,8,2,5,26359,0.00018968853143139
2003,men,9,2,7,27181,0.000257532835436518
2003,men,10 least deprived,2,4,28256,0.000141562853907135
2004,men,1 most deprived,2,18,37718,0.000477225727769235
2004,men,2,2,11,33920,0.000324292452830189
2004,men,3,2,7,29835,0.000234623764035529
2004,men,4,2,2,27858,7.17926627898629e-05
2004,men,5,2,12,26376,0.000454959053685168
2004,men,6,2,4,25896,0.000154464009885697
2004,men,7,2,4,25954,0.000154118825614549
2004,men,8,2,3,25799,0.000116283576882825
2004,men,9,2,5,26773,0.00018675531318866
2004,men,10 least deprived,2,3,27106,0.000110676602966133
2005,men,1 most deprived,2,10,39358,0.000254077951115402
2005,men,2,2,11,34705,0.000316957210776545
2005,men,3,2,6,30590,0.00019614253023864
2005,men,4,2,5,28844,0.00017334627652198
2005,men,5,2,6,27341,0.000219450641893128
2005,men,6,2,6,26881,0.000223205981920315
2005,men,7,2,8,26408,0.000302938503483793
2005,men,8,2,8,26646,0.000300232680327254
2005,men,9,2,4,27264,0.000146713615023474
2005,men,10 least deprived,2,3,27741,0.000108143181572402
2006,men,1 most deprived,2,19,41562,0.00045714835667196
2006,men,2,2,7,35026,0.000199851538856849
2006,men,3,2,6,32240,0.000186104218362283
2006,men,4,2,6,29830,0.000201139792155548
2006,men,5,2,4,28446,0.00014061730999086
2006,men,6,2,7,27609,0.000253540512151835
2006,men,7,2,5,26803,0.000186546282132597
2006,men,8,2,4,27764,0.000144071459443884
2006,men,9,2,6,27598,0.000217407058482499
2006,men,10 least deprived,2,2,28346,7.05566923022649e-05
2007,men,1 most deprived,2,13,42836,0.000303483051638808
2007,men,2,2,15,36220,0.00041413583655439
2007,men,3,2,13,33529,0.000387724059769155
2007,men,4,2,6,30512,0.000196643943366544
2007,men,5,2,9,29076,0.000309533635988444
2007,men,6,2,8,27856,0.000287191269385411
2007,men,7,2,5,27109,0.000184440591685418
2007,men,8,2,6,27152,0.000220978196817914
2007,men,9,2,9,28053,0.000320821302534488
2007,men,10 least deprived,2,7,28266,0.000247647350173353
2008,men,1 most deprived,2,14,44335,0.000315777602345777
2008,men,2,2,8,38250,0.000209150326797386
2008,men,3,2,8,34892,0.000229278917803508
2008,men,4,2,6,31689,0.000189340149578718
2008,men,5,2,5,29910,0.000167168171180207
2008,men,6,2,5,29102,0.000171809497629029
2008,men,7,2,4,28098,0.000142358886753506
2008,men,8,2,6,28087,0.000213621960337523
2008,men,9,2,3,28234,0.000106254870014876
2008,men,10 least deprived,2,1,28353,3.5269636370049e-05
2009,men,1 most deprived,2,16,45282,0.000353341283512212
2009,men,2,2,11,39930,0.000275482093663912
2009,men,3,2,5,36430,0.000137249519626681
2009,men,4,2,6,32788,0.000182993778211541
2009,men,5,2,6,30947,0.000193879859113969
2009,men,6,2,6,29220,0.000205338809034908
2009,men,7,2,1,28207,3.54521927181196e-05
2009,men,8,2,4,28629,0.000139718467288414
2009,men,9,2,2,28791,6.94661526171373e-05
2009,men,10 least deprived,2,1,29431,3.39777785328395e-05
2010,men,1 most deprived,2,11,46941,0.000234336720564112
2010,men,2,2,10,41409,0.000241493395155643
2010,men,3,2,5,38388,0.000130249036157132
2010,men,4,2,11,34583,0.00031807535494318
2010,men,5,2,7,32526,0.000215212445428273
2010,men,6,2,5,30368,0.000164646996838778
2010,men,7,2,4,29214,0.000136920654480728
2010,men,8,2,5,29023,0.000172277159494194
2010,men,9,2,4,29548,0.000135372952484094
2010,men,10 least deprived,2,3,29907,0.000100310963988364
2011,men,1 most deprived,2,17,46772,0.000363465321132301
2011,men,2,2,5,41779,0.000119677349864765
2011,men,3,2,7,38062,0.000183910461877989
2011,men,4,2,8,34526,0.000231709436366796
2011,men,5,2,8,32432,0.000246669955599408
2011,men,6,2,13,29977,0.000433665810454682
2011,men,7,2,2,28852,6.93192846249827e-05
2011,men,8,2,4,28398,0.000140854989788013
2011,men,9,2,3,28597,0.000104906109032416
2011,men,10 least deprived,2,1,28934,3.45614156355844e-05
2012,men,1 most deprived,2,11,47247,0.000232819014963913
2012,men,2,2,5,42451,0.000117782855527549
2012,men,3,2,6,39057,0.000153621629925494
2012,men,4,2,9,35513,0.000253428322022921
2012,men,5,2,7,32980,0.000212249848392965
2012,men,6,2,6,31116,0.000192826841496336
2012,men,7,2,3,29176,0.000102824239100631
2012,men,8,2,4,29066,0.000137617835271451
2012,men,9,2,8,29148,0.000274461369562234
2012,men,10 least deprived,2,2,29143,6.86271145729678e-05
2013,men,1 most deprived,2,14,47125,0.000297082228116711
2013,men,2,2,5,43321,0.000115417464970799
2013,men,3,2,12,39861,0.000301046135320238
2013,men,4,2,10,36585,0.000273336066694
2013,men,5,2,3,33487,8.95870039119658e-05
2013,men,6,2,0,32920,0
2013,men,7,2,5,30447,0.000164219791769304
2013,men,8,2,4,30434,0.000131431951107314
2013,men,9,2,6,29579,0.000202846614151932
2013,men,10 least deprived,2,3,29128,0.000102993683054106
2014,men,1 most deprived,2,7,48559,0.000144154533660084
2014,men,2,2,8,45277,0.000176690151732668
2014,men,3,2,11,41935,0.000262310718969834
2014,men,4,2,5,37916,0.000131870450469459
2014,men,5,2,7,34401,0.000203482456905323
2014,men,6,2,4,32968,0.00012132977432662
2014,men,7,2,5,31061,0.000160973568140111
2014,men,8,2,2,31049,6.44143128603176e-05
2014,men,9,2,5,30079,0.000166228930483061
2014,men,10 least deprived,2,1,28807,3.47137848439615e-05
2015,men,1 most deprived,2,9,47568,0.00018920282542886
2015,men,2,2,8,44414,0.000180123384518395
2015,men,3,2,11,40796,0.00026963427787038
2015,men,4,2,7,36907,0.000189665917034709
2015,men,5,2,5,33798,0.000147937747795728
2015,men,6,2,6,32787,0.000182999359502242
2015,men,7,2,5,30102,0.000166101920138197
2015,men,8,2,1,30199,3.31136792609027e-05
2015,men,9,2,2,28947,6.90917884409438e-05
2015,men,10 least deprived,2,3,27871,0.000107638764306986
2016,men,1 most deprived,2,10,46933,0.000213069695097266
2016,men,2,2,5,43259,0.000115582884486465
2016,men,3,2,8,40244,0.000198787396879038
2016,men,4,2,5,35957,0.000139054982340017
2016,men,5,2,3,32796,9.14745700695207e-05
2016,men,6,2,2,31894,6.27077193202483e-05
2016,men,7,2,1,29749,3.36145752798413e-05
2016,men,8,2,4,29698,0.000134689204660246
2016,men,9,2,4,28989,0.000137983373003553
2016,men,10 least deprived,2,0,27522,0
2017,men,1 most deprived,2,13,46803,0.000277759972651326
2017,men,2,2,9,42734,0.000210605138765386
2017,men,3,2,3,39946,7.51013868722776e-05
2017,men,4,2,4,36232,0.000110399646721131
2017,men,5,2,6,32592,0.000184094256259205
2017,men,6,2,1,31966,3.12832384408434e-05
2017,men,7,2,2,30029,6.66022844583569e-05
2017,men,8,2,2,29598,6.75721332522468e-05
2017,men,9,2,4,28869,0.000138556929578441
2017,men,10 least deprived,2,5,27561,0.000181415768658612
2018,men,1 most deprived,2,4,46168,8.66400970369087e-05
2018,men,2,2,7,41438,0.000168927071769873
2018,men,3,2,12,39958,0.000300315331097653
2018,men,4,2,5,36284,0.000137801785911145
2018,men,5,2,2,34106,5.86407083797572e-05
2018,men,6,2,1,32781,3.05054757328941e-05
2018,men,7,2,4,30701,0.000130288915670499
2018,men,8,2,4,30162,0.000132617200450898
2018,men,9,2,2,29822,6.70645831936155e-05
2018,men,10 least deprived,2,2,27809,7.19191628609443e-05
2001,women,1 most deprived,2,14,36202,0.000386718965802994
2001,women,2,2,6,33114,0.000181192244971915
2001,women,3,2,5,29751,0.000168061577762092
2001,women,4,2,11,27675,0.00039747064137308
2001,women,5,2,6,26713,0.00022460974057575
2001,women,6,2,5,26277,0.000190280473417818
2001,women,7,2,1,25876,3.86458494357706e-05
2001,women,8,2,6,26058,0.000230255583697905
2001,women,9,2,2,26642,7.50694392312889e-05
2001,women,10 least deprived,2,4,27598,0.000144938038988333
2002,women,1 most deprived,2,5,35846,0.000139485577191318
2002,women,2,2,8,32225,0.000248254460822343
2002,women,3,2,8,28804,0.000277739202888488
2002,women,4,2,7,27221,0.00025715440285074
